Region, Vert, Vert, Vert
, 35:3, 36:2, 36:3
, 36:3, 37:4, 35:3
, 35:4, 35:3, 37:4
, 35:4, 36:6, 37:4
, 37:4, 38:5, 36:6
, 38:5, 39:6, 36:6
, 36:6, 36:8, 39:6
, 39:6, 40:7, 36:8
, 40:7, 42:11, 36:8
, 37:16, 42:11, 36:8
, 35:8, 36:8, 37:16
, 32:15, 35:8, 37:16
, 32:15, 35:18, 37:16
, 36:19, 37:16, 35:18
, 35:18, 35:21, 36:19
, 36:19, 36:21, 35:21
, 36:22, 36:21, 35:21
, 35:22, 35:21, 36:22
, 35:22, 35:23, 36:22
, 36:22, 36:23, 35:23
, 36:24, 36:23, 35:23
, 35:24, 35:23, 36:24
, 35:24, 35:25, 36:24
, 36:24, 36:25, 35:25
, 36:22, 36:21, 37:22
, 36:23, 37:22, 36:22
, 37:1, 38:0, 37:0
, 36:1, 37:0, 37:1
, 36:1, 36:3, 37:1
, 37:1, 38:4, 36:3
, 36:3, 37:4, 38:4
, 38:4, 38:5, 37:4
, 36:19, 37:16, 38:20
, 37:21, 38:20, 36:19
, 36:19, 36:21, 37:21
, 36:21, 37:22, 37:21
, 37:21, 38:22, 37:22
, 37:23, 38:22, 37:22
, 36:23, 37:22, 37:23
, 37:24, 37:23, 36:23
, 36:24, 36:23, 37:24
, 36:24, 36:25, 37:24
, 37:24, 37:25, 36:25
, 37:1, 38:0, 38:1
, 37:24, 37:23, 38:24
, 37:24, 37:25, 38:24
, 38:0, 38:1, 39:0
, 39:0, 39:1, 38:1
, 39:2, 39:1, 38:1
, 37:1, 38:1, 39:2
, 37:1, 38:4, 39:2
, 39:2, 39:4, 38:4
, 38:4, 38:5, 39:4
, 39:4, 39:5, 38:5
, 39:6, 39:5, 38:5
, 39:20, 40:20, 37:16
, 37:16, 38:20, 39:20
, 38:21, 39:20, 38:20
, 37:21, 38:20, 38:21
, 37:21, 38:22, 38:21
, 38:21, 39:22, 38:22
, 38:23, 39:22, 38:22
, 37:23, 38:22, 38:23
, 37:23, 38:24, 38:23
, 38:23, 39:24, 38:24
, 38:25, 39:24, 38:24
, 37:25, 38:24, 38:25
, 39:2, 39:4, 39:3
, 39:0, 39:1, 40:0
, 40:0, 40:1, 39:1
, 40:2, 40:1, 39:1
, 39:2, 39:1, 40:2
, 39:2, 39:3, 40:2
, 39:4, 39:3, 40:4
, 39:5, 40:4, 39:4
, 39:5, 40:6, 39:6
, 39:21, 40:20, 39:20
, 38:21, 39:20, 39:21
, 38:21, 39:22, 39:21
, 39:21, 40:22, 39:22
, 39:23, 40:22, 39:22
, 38:23, 39:22, 39:23
, 38:23, 39:24, 39:23
, 39:23, 40:24, 39:24
, 39:25, 40:24, 39:24
, 38:25, 39:24, 39:25
, 40:0, 40:1, 41:0
, 41:0, 41:1, 40:1
, 41:2, 41:1, 40:1
, 40:2, 40:1, 41:2
, 40:3, 41:2, 40:2
, 39:3, 40:2, 40:3
, 39:3, 40:4, 40:3
, 40:3, 41:4, 40:4
, 40:5, 41:4, 40:4
, 39:5, 40:4, 40:5
, 39:5, 40:6, 40:5
, 40:5, 41:6, 40:6
, 40:7, 41:6, 40:6
, 39:6, 40:6, 40:7
, 42:14, 42:11, 37:16
, 37:16, 40:20, 42:14
, 42:14, 43:20, 40:20
, 41:21, 43:20, 40:20
, 40:21, 41:21, 40:20
, 39:21, 40:20, 40:21
, 39:21, 40:22, 40:21
, 40:21, 41:22, 40:22
, 40:23, 41:22, 40:22
, 39:23, 40:22, 40:23
, 39:23, 40:24, 40:23
, 40:23, 41:24, 40:24
, 40:25, 41:24, 40:24
, 39:25, 40:24, 40:25
, 41:1, 42:0, 41:0
, 41:1, 42:2, 41:2
, 41:3, 42:2, 41:2
, 40:3, 41:2, 41:3
, 40:3, 41:4, 41:3
, 41:3, 42:4, 41:4
, 41:5, 42:4, 41:4
, 40:5, 41:4, 41:5
, 40:5, 41:6, 41:5
, 41:5, 42:6, 41:6
, 41:7, 42:6, 41:6
, 40:7, 41:6, 41:7
, 40:21, 41:22, 41:21
, 40:23, 41:22, 41:23
, 40:23, 41:24, 41:23
, 40:25, 41:24, 41:25
, 42:1, 43:0, 42:0
, 41:1, 42:0, 42:1
, 41:1, 42:2, 42:1
, 42:1, 43:2, 42:2
, 42:3, 43:2, 42:2
, 41:3, 42:2, 42:3
, 41:3, 42:4, 42:3
, 42:3, 43:4, 42:4
, 42:5, 43:4, 42:4
, 41:5, 42:4, 42:5
, 41:5, 42:6, 42:5
, 42:5, 43:6, 42:6
, 42:7, 43:6, 42:6
, 41:7, 42:6, 42:7
, 42:7, 42:9, 41:7
, 40:7, 41:7, 42:9
, 42:9, 42:11, 40:7
, 42:11, 43:12, 42:14
, 43:12, 43:20, 42:14
, 42:21, 43:20, 41:21
, 42:22, 42:21, 41:21
, 41:22, 41:21, 42:22
, 41:22, 41:23, 42:22
, 42:22, 42:23, 41:23
, 42:24, 42:23, 41:23
, 41:24, 41:23, 42:24
, 41:24, 41:25, 42:24
, 42:24, 42:25, 41:25
, 42:1, 43:0, 43:1
, 43:2, 43:1, 42:1
, 43:2, 43:3, 42:3
, 43:4, 43:3, 42:3
, 43:4, 43:5, 42:5
, 43:6, 43:5, 42:5
, 43:6, 43:10, 42:7
, 42:7, 42:9, 43:10
, 42:9, 42:11, 43:10
, 43:10, 43:11, 42:11
, 43:12, 43:11, 42:11
, 42:22, 42:21, 43:22
, 42:22, 42:23, 43:22
, 42:24, 42:23, 43:24
, 42:24, 42:25, 43:24
, 43:1, 43:3, 43:2
, 43:3, 43:5, 43:4
, 43:5, 43:11, 43:6
, 43:6, 43:10, 43:11
, 43:12, 43:20, 43:11
, 43:20, 43:11, 43:21
, 42:21, 43:20, 43:21
, 42:21, 43:22, 43:21
, 43:21, 43:23, 43:22
, 42:23, 43:22, 43:23
, 42:23, 43:24, 43:23
, 43:23, 43:25, 43:24
, 42:25, 43:24, 43:25
0
, 0:14, 0:20, 0:15
, 1:16, 1:18, 0:15
, 0:20, 0:15, 1:18
, 1:18, 1:20, 0:20
, 2:13, 2:15, 3:13
, 2:16, 2:15, 3:19
, 2:16, 2:18, 3:19
, 5:12, 9:18, 3:13
, 2:15, 3:13, 9:18
, 2:15, 3:19, 9:18
, 5:20, 9:18, 3:19
, 6:11, 8:12, 5:12
, 8:12, 9:17, 5:12
, 9:18, 9:17, 5:12
, 6:21, 9:18, 5:20
, 6:9, 6:11, 7:9
, 7:9, 8:12, 6:11
, 8:8, 8:12, 7:9
, 8:6, 8:8, 9:5
, 9:5, 10:5, 8:8
, 9:18, 9:19, 6:21
, 9:19, 9:21, 6:21
, 6:21, 7:22, 9:21
, 9:24, 9:21, 7:22
, 7:22, 7:24, 9:24
, 8:25, 9:24, 7:24
, 8:8, 10:5, 12:6
, 12:6, 13:8, 8:8
, 8:8, 8:12, 13:8
, 13:8, 15:14, 8:12
, 8:12, 9:17, 15:14
, 15:14, 15:16, 9:17
, 12:21, 15:16, 9:17
, 9:17, 9:19, 12:21
, 9:19, 9:21, 12:21
, 12:22, 12:21, 9:21
, 9:24, 9:21, 12:22
, 12:22, 12:24, 9:24
, 9:24, 10:25, 12:24
, 13:6, 13:8, 12:6
, 13:7, 15:8, 13:8
, 13:21, 15:16, 12:21
, 13:24, 14:25, 13:22
, 13:8, 15:8, 15:9
, 13:8, 15:14, 15:9
, 15:9, 17:10, 15:14
, 16:14, 17:10, 15:14
, 13:21, 15:16, 15:17
, 15:17, 16:19, 13:21
, 16:19, 17:22, 13:21
, 16:24, 17:22, 13:21
, 13:22, 13:21, 16:24
, 13:22, 14:25, 16:24
, 15:15, 15:17, 16:15
, 17:10, 18:12, 16:14
, 17:21, 18:20, 16:19
, 17:22, 17:21, 16:19
, 17:22, 17:24, 16:24
, 18:10, 18:12, 17:10
, 16:14, 18:12, 18:13
, 16:14, 16:15, 18:13
, 18:13, 19:14, 16:15
, 19:14, 19:16, 16:15
, 15:17, 16:15, 19:16
, 19:16, 19:18, 15:17
, 15:17, 16:19, 19:18
, 16:19, 18:20, 19:18
, 19:18, 19:20, 18:20
, 30:8, 31:10, 29:9
, 29:10, 29:9, 31:10
, 28:11, 29:10, 31:10
, 30:14, 31:10, 28:11
, 28:11, 28:13, 30:14
, 31:10, 31:7, 30:8
, 31:10, 31:14, 30:14
, 31:3, 31:5, 32:3
, 32:3, 35:4, 31:5
, 35:4, 35:6, 31:5
, 31:5, 31:7, 35:6
, 35:6, 35:8, 31:7
, 31:10, 31:7, 35:8
, 32:15, 35:8, 31:10
, 31:10, 31:14, 32:15
, 32:19, 32:21, 31:19
, 31:19, 31:21, 32:21
, 32:1, 32:3, 34:2
, 33:21, 34:20, 32:19
, 32:19, 32:21, 33:21
, 32:3, 34:2, 34:3
, 34:3, 35:4, 32:3
, 32:15, 32:17, 35:18
, 32:17, 32:19, 35:18
, 32:19, 34:20, 35:18
, 35:18, 35:21, 34:20
, 35:4, 35:6, 36:6
, 35:4, 35:3, 37:4
, 35:4, 36:6, 37:4
, 37:4, 38:5, 36:6
, 38:5, 39:6, 36:6
, 36:6, 36:8, 39:6
, 39:6, 40:7, 36:8
, 40:7, 42:11, 36:8
, 37:16, 42:11, 36:8
, 35:8, 36:8, 37:16
, 32:15, 35:8, 37:16
, 32:15, 35:18, 37:16
, 36:19, 37:16, 35:18
, 35:18, 35:21, 36:19
, 36:19, 36:21, 35:21
, 36:1, 36:3, 37:1
, 37:1, 38:4, 36:3
, 36:19, 37:16, 38:20
, 37:21, 38:20, 36:19
, 36:19, 36:21, 37:21
, 37:1, 38:4, 39:2
, 39:2, 39:4, 38:4
, 39:20, 40:20, 37:16
, 37:16, 38:20, 39:20
, 42:14, 42:11, 37:16
, 37:16, 40:20, 42:14
, 42:14, 43:20, 40:20
, 41:21, 43:20, 40:20
, 42:7, 42:9, 41:7
, 40:7, 41:7, 42:9
, 42:9, 42:11, 40:7
, 42:11, 43:12, 42:14
, 43:12, 43:20, 42:14
, 43:6, 43:10, 42:7
, 42:7, 42:9, 43:10
, 43:5, 43:11, 43:6
, 43:6, 43:10, 43:11
, 43:12, 43:20, 43:11
, 43:20, 43:11, 43:21
Voronoi Graph
, -4.00:17.00, 4.36, 2: , , , 
, -2.00:17.00, 2.64, 2: , , , 
, -2.83:17.16, 3.33, 0: 1: 3: , , , 
, 0.00:19.00, 1.00, 2: , , , 
, 3.00:14.00, 1.00, 8: , , , 
, 3.67:16.66, 2.08, 6: 9: , , , 
, 3.00:17.00, 1.73, 5: , , , 
, 5.00:15.92, 3.53, 8: 13: , , , 
, 4.96:15.96, 3.53, 4: 7: 9: , , , 
, 5.90:16.03, 3.52, 5: 8: 10: , , , 
, 5.86:16.14, 3.46, 9: 14: , , , 
, 6.00:13.00, 1.73, 12: 16: , , , 
, 5.80:15.40, 3.30, 11: 13: 30: , , , 
, 5.57:15.57, 3.38, 7: 12: , , , 
, 6.57:18.43, 2.24, 10: 20: , , , 
, 7.00:10.00, 1.00, 16: , , , 
, 7.50:10.50, 1.32, 11: 15: 17: , , , 
, 10.00:10.00, 2.64, 16: 28: , , , 
, 9.00:7.00, 1.73, 19: , , , 
, 9.33:7.33, 2.08, 18: 26: , , , 
, 7.00:19.50, 1.80, 14: 21: , , , 
, 8.00:20.00, 1.73, 20: 22: 34: , , , 
, 7.67:20.66, 1.52, 21: 23: , , , 
, 8.34:22.33, 1.52, 22: 24: 36: , , , 
, 7.50:23.00, 1.32, 23: 25: , , , 
, 8.00:24.00, 1.00, 24: , , , 
, 9.43:7.57, 2.24, 19: 27: , , , 
, 10.33:8.33, 2.52, 26: 28: 39: , , , 
, 10.50:10.00, 3.04, 17: 27: 29: , , , 
, 11.70:12.02, 3.71, 28: 30: 44: , , , 
, 10.69:13.44, 3.63, 12: 29: 31: , , , 
, 11.54:15.00, 3.08, 30: 32: , , , 
, 11.60:17.60, 2.94, 31: 33: 41: , , , 
, 12.00:18.00, 2.64, 32: 34: , , , 
, 11.00:20.00, 1.73, 21: 33: 35: , , , 
, 10.66:20.66, 1.53, 34: 36: , , , 
, 10.00:22.75, 1.75, 23: 35: 37: , , , 
, 10.00:23.00, 1.73, 36: 38: , , , 
, 10.00:23.00, 1.73, 37: , , , 
, 12.00:7.00, 1.00, 27: , , , 
, 14.00:8.00, 1.00, 43: , , , 
, 13.00:18.00, 2.64, 32: 47: , , , 
, 14.00:23.00, 1.73, 52: , , , 
, 13.33:9.33, 1.52, 40: 44: , , , 
, 12.79:11.25, 2.85, 29: 43: 45: , , , 
, 14.50:11.50, 2.18, 44: 46: , , , 
, 14.66:11.66, 2.08, 45: 54: , , , 
, 13.00:18.00, 2.64, 41: 48: , , , 
, 14.00:19.00, 2.00, 47: 49: 65: , , , 
, 15.00:20.80, 1.91, 48: 50: 56: , , , 
, 15.08:22.08, 1.87, 49: 51: 57: , , , 
, 14.50:22.50, 1.80, 50: 52: , , , 
, 14.00:23.00, 1.73, 42: 51: , , , 
, 16.00:16.00, 1.00, 63: , , , 
, 15.22:11.89, 1.84, 46: 58: 59: , , , 
, 17.00:20.00, 1.00, 56: 66: , , , 
, 15.66:20.66, 1.53, 49: 55: , , , 
, 16.00:23.00, 1.00, 50: , , , 
, 17.00:11.00, 1.00, 54: , , , 
, 16.55:13.22, 1.34, 54: 60: , , , 
, 16.45:13.77, 1.34, 59: 61: , , , 
, 17.55:14.22, 1.34, 60: 62: , , , 
, 17.40:15.00, 1.39, 61: 63: , , , 
, 16.89:16.89, 1.83, 53: 62: 64: , , , 
, 16.86:17.00, 1.86, 63: 65: , , , 
, 16.78:17.11, 1.84, 48: 64: 66: , , , 
, 17.50:18.50, 1.32, 55: 65: 67: , , , 
, 18.00:19.00, 1.00, 66: , , , 
, 30.00:9.00, 1.00, 69: 73: , , , 
, 30.00:10.00, 1.00, 68: 70: , , , 
, 29.33:11.33, 1.52, 69: 71: , , , 
, 29.22:11.89, 1.83, 70: 72: 74: , , , 
, 30.00:12.00, 1.73, 71: , , , 
, 31.00:8.50, 1.32, 68: 80: , , , 
, 30.50:12.00, 1.80, 71: 82: , , , 
, 32.00:4.00, 1.00, 76: , , , 
, 32.89:4.89, 1.83, 75: 77: 89: , , , 
, 32.86:5.00, 1.86, 76: 78: 94: , , , 
, 33.14:6.00, 1.85, 77: 79: , , , 
, 32.86:7.00, 1.86, 78: 80: , , , 
, 32.52:8.88, 2.18, 73: 79: 81: , , , 
, 33.17:11.61, 3.28, 80: 82: 104: , , , 
, 33.00:12.00, 2.64, 74: 81: , , , 
, 32.00:20.00, 1.00, 84: 87: , , , 
, 32.00:20.00, 1.00, 83: , , , 
, 33.00:2.00, 1.00, 88: , , , 
, 33.00:20.00, 1.00, 87: 92: , , , 
, 33.00:20.00, 1.00, 83: 86: , , , 
, 33.00:3.00, 1.00, 85: 89: , , , 
, 33.33:4.33, 1.52, 76: 88: , , , 
, 34.20:16.00, 1.91, 91: 105: , , , 
, 33.60:18.00, 1.39, 90: 92: , , , 
, 33.50:18.50, 1.32, 86: 91: 93: , , , 
, 34.50:19.50, 1.32, 92: 107: , , , 
, 35.00:5.00, 1.00, 77: 96: , , , 
, 36.00:4.00, 1.00, 96: , , , 
, 35.66:4.66, 1.15, 94: 95: 97: , , , 
, 36.50:5.50, 1.32, 96: 98: , , , 
, 37.33:6.33, 1.53, 97: 99: , , , 
, 37.00:7.00, 1.73, 98: 100: , , , 
, 38.00:9.00, 2.64, 99: 101: , , , 
, 38.40:10.80, 3.70, 100: 102: 124: , , , 
, 37.66:11.66, 4.04, 101: 103: 118: , , , 
, 35.41:12.16, 3.64, 102: 104: , , , 
, 35.18:12.23, 3.68, 81: 103: 105: , , , 
, 34.09:15.36, 2.29, 90: 104: 106: , , , 
, 35.60:17.40, 1.40, 105: 107: 111: , , , 
, 34.50:19.50, 1.32, 93: 106: 108: , , , 
, 36.00:20.00, 1.00, 107: 113: , , , 
, 37.00:2.00, 1.00, 110: , , , 
, 37.50:2.50, 1.32, 109: 114: , , , 
, 37.20:17.80, 1.90, 106: 112: 117: , , , 
, 37.00:20.00, 1.00, 111: 113: , , , 
, 37.00:20.00, 1.00, 108: 112: , , , 
, 37.50:2.50, 1.32, 110: 115: , , , 
, 38.00:3.00, 1.00, 114: , , , 
, 39.00:17.00, 2.64, 117: 119: , , , 
, 37.66:17.66, 2.07, 111: 116: , , , 
, 37.66:11.66, 4.04, 102: 119: 125: , , , 
, 39.69:16.54, 2.99, 116: 118: 120: , , , 
, 40.89:17.22, 2.84, 119: 121: 126: , , , 
, 41.00:19.00, 1.73, 120: , , , 
, 42.00:8.00, 1.00, 123: 128: , , , 
, 40.66:8.66, 1.52, 122: 124: , , , 
, 40.00:10.00, 2.64, 101: 123: , , , 
, 41.33:12.33, 1.53, 118: 126: , , , 
, 47.00:16.00, 5.29, 120: 125: 131: , , , 
, 45.00:8.00, 2.64, 128: 130: , , , 
, 45.00:8.00, 2.64, 122: 127: , , , 
, 47.00:8.00, 4.36, 130: , , , 
, 47.00:8.00, 4.36, 127: 129: , , , 
, 50.00:16.00, 7.81, 126: 132: , , , 
, 50.00:16.00, 7.81, 131: , , , 
Pruned Voronoi Graph
, -4.00:17.00, 4.36, , , , 
, 5.00:15.92, 3.53, 2: 7: , , , 
, 4.96:15.96, 3.53, 1: 3: , , , 
, 5.90:16.03, 3.52, 2: 4: , , , 
, 5.86:16.14, 3.46, 3: 8: , , , 
, 6.00:13.00, 1.73, 6: 9: , , , 
, 5.80:15.40, 3.30, 5: 7: 17: , , , 
, 5.57:15.57, 3.38, 1: 6: , , , 
, 6.57:18.43, 2.24, 4: 11: , , , 
, 7.50:10.50, 1.32, 5: 10: , , , 
, 10.00:10.00, 2.64, 9: 15: , , , 
, 7.00:19.50, 1.80, 8: 12: , , , 
, 8.00:20.00, 1.73, 11: 13: 21: , , , 
, 7.67:20.66, 1.52, 12: 14: , , , 
, 8.34:22.33, 1.52, 13: 23: , , , 
, 10.50:10.00, 3.04, 10: 16: , , , 
, 11.70:12.02, 3.71, 15: 17: 28: , , , 
, 10.69:13.44, 3.63, 6: 16: 18: , , , 
, 11.54:15.00, 3.08, 17: 19: , , , 
, 11.60:17.60, 2.94, 18: 20: 26: , , , 
, 12.00:18.00, 2.64, 19: 21: , , , 
, 11.00:20.00, 1.73, 12: 20: 22: , , , 
, 10.66:20.66, 1.53, 21: 23: , , , 
, 10.00:22.75, 1.75, 14: 22: 24: , , , 
, 10.00:23.00, 1.73, 23: 25: , , , 
, 10.00:23.00, 1.73, 24: , , , 
, 13.00:18.00, 2.64, 19: 31: , , , 
, 14.00:23.00, 1.73, 36: , , , 
, 12.79:11.25, 2.85, 16: 29: , , , 
, 14.50:11.50, 2.18, 28: 30: , , , 
, 14.66:11.66, 2.08, 29: 37: , , , 
, 13.00:18.00, 2.64, 26: 32: , , , 
, 14.00:19.00, 2.00, 31: 33: 46: , , , 
, 15.00:20.80, 1.91, 32: 34: 39: , , , 
, 15.08:22.08, 1.87, 33: 35: , , , 
, 14.50:22.50, 1.80, 34: 36: , , , 
, 14.00:23.00, 1.73, 27: 35: , , , 
, 15.22:11.89, 1.84, 30: 40: , , , 
, 17.00:20.00, 1.00, 39: 47: , , , 
, 15.66:20.66, 1.53, 33: 38: , , , 
, 16.55:13.22, 1.34, 37: 41: , , , 
, 16.45:13.77, 1.34, 40: 42: , , , 
, 17.55:14.22, 1.34, 41: 43: , , , 
, 17.40:15.00, 1.39, 42: 44: , , , 
, 16.89:16.89, 1.83, 43: 45: , , , 
, 16.86:17.00, 1.86, 44: 46: , , , 
, 16.78:17.11, 1.84, 32: 45: 47: , , , 
, 17.50:18.50, 1.32, 38: 46: , , , 
, 30.00:9.00, 1.00, 49: 52: , , , 
, 30.00:10.00, 1.00, 48: 50: , , , 
, 29.33:11.33, 1.52, 49: 51: , , , 
, 29.22:11.89, 1.83, 50: 53: , , , 
, 31.00:8.50, 1.32, 48: 58: , , , 
, 30.50:12.00, 1.80, 51: 60: , , , 
, 32.89:4.89, 1.83, 55: 61: , , , 
, 32.86:5.00, 1.86, 54: 56: 66: , , , 
, 33.14:6.00, 1.85, 55: 57: , , , 
, 32.86:7.00, 1.86, 56: 58: , , , 
, 32.52:8.88, 2.18, 52: 57: 59: , , , 
, 33.17:11.61, 3.28, 58: 60: 75: , , , 
, 33.00:12.00, 2.64, 53: 59: , , , 
, 33.33:4.33, 1.52, 54: , , , 
, 34.20:16.00, 1.91, 63: 76: , , , 
, 33.60:18.00, 1.39, 62: 64: , , , 
, 33.50:18.50, 1.32, 63: 65: , , , 
, 34.50:19.50, 1.32, 64: 78: , , , 
, 35.00:5.00, 1.00, 55: 67: , , , 
, 35.66:4.66, 1.15, 66: 68: , , , 
, 36.50:5.50, 1.32, 67: 69: , , , 
, 37.33:6.33, 1.53, 68: 70: , , , 
, 37.00:7.00, 1.73, 69: 71: , , , 
, 38.00:9.00, 2.64, 70: 72: , , , 
, 38.40:10.80, 3.70, 71: 73: 91: , , , 
, 37.66:11.66, 4.04, 72: 74: 86: , , , 
, 35.41:12.16, 3.64, 73: 75: , , , 
, 35.18:12.23, 3.68, 59: 74: 76: , , , 
, 34.09:15.36, 2.29, 62: 75: 77: , , , 
, 35.60:17.40, 1.40, 76: 78: 80: , , , 
, 34.50:19.50, 1.32, 65: 77: 79: , , , 
, 36.00:20.00, 1.00, 78: 82: , , , 
, 37.20:17.80, 1.90, 77: 81: 85: , , , 
, 37.00:20.00, 1.00, 80: 82: , , , 
, 37.00:20.00, 1.00, 79: 81: , , , 
, 37.50:2.50, 1.32, , , , 
, 39.00:17.00, 2.64, 85: 87: , , , 
, 37.66:17.66, 2.07, 80: 84: , , , 
, 37.66:11.66, 4.04, 73: 87: 92: , , , 
, 39.69:16.54, 2.99, 84: 86: 88: , , , 
, 40.89:17.22, 2.84, 87: 93: , , , 
, 42.00:8.00, 1.00, 90: 95: , , , 
, 40.66:8.66, 1.52, 89: 91: , , , 
, 40.00:10.00, 2.64, 72: 90: , , , 
, 41.33:12.33, 1.53, 86: 93: , , , 
, 47.00:16.00, 5.29, 88: 92: 98: , , , 
, 45.00:8.00, 2.64, 95: 97: , , , 
, 45.00:8.00, 2.64, 89: 94: , , , 
, 47.00:8.00, 4.36, 97: , , , 
, 47.00:8.00, 4.36, 94: 96: , , , 
, 50.00:16.00, 7.81, 93: 99: , , , 
, 50.00:16.00, 7.81, 98: , , , 
Marked Voronoi Graph
, -4.00:17.00, 4.36, , REGION, , 
, 5.00:15.92, 3.53, 2: 7: 6: , REGION, CHOKE, 1-2: 
, 4.96:15.96, 3.53, 1: 3: 12: , REGION, , 
, 5.90:16.03, 3.52, 2: 4: , , , 
, 5.86:16.14, 3.46, 3: 8: , , , 
, 6.00:13.00, 1.73, 6: 9: , , , 
, 5.80:15.40, 3.30, 5: 7: 17: 1: 9: , REGION, CHOKE, 1-6: 6-17: 
, 5.57:15.57, 3.38, 1: 6: , , , 
, 6.57:18.43, 2.24, 4: 11: , , , 
, 7.50:10.50, 1.32, 5: 10: 6: 16: , , CHOKE, 6-16: 
, 10.00:10.00, 2.64, 9: 15: , , , 
, 7.00:19.50, 1.80, 8: 12: , , , 
, 8.00:20.00, 1.73, 11: 13: 21: 2: 14: , REGION, CHOKE, 2-12: 12-21: 
, 7.67:20.66, 1.52, 12: 14: , , , 
, 8.34:22.33, 1.52, 13: 23: 12: , , CHOKE, 12-23: 
, 10.50:10.00, 3.04, 10: 16: , , , 
, 11.70:12.02, 3.71, 15: 17: 28: 9: 42: , REGION, , 
, 10.69:13.44, 3.63, 6: 16: 18: 19: , REGION, CHOKE, 16-17: 
, 11.54:15.00, 3.08, 17: 19: , , , 
, 11.60:17.60, 2.94, 18: 20: 26: 17: 21: 32: , REGION, CHOKE, 17-19: 
, 12.00:18.00, 2.64, 19: 21: , , , 
, 11.00:20.00, 1.73, 12: 20: 22: 19: , REGION, CHOKE, 19-21: 
, 10.66:20.66, 1.53, 21: 23: , , CHOKE, 21-23: 
, 10.00:22.75, 1.75, 14: 22: 24: , REGION, , 
, 10.00:23.00, 1.73, 23: 25: , , CHOKE, 23-25: 
, 10.00:23.00, 1.73, 24: , REGION, , 
, 13.00:18.00, 2.64, 19: 31: , , , 
, 14.00:23.00, 1.73, 36: , REGION, , 
, 12.79:11.25, 2.85, 16: 29: , , , 
, 14.50:11.50, 2.18, 28: 30: , , , 
, 14.66:11.66, 2.08, 29: 37: , , , 
, 13.00:18.00, 2.64, 26: 32: , , , 
, 14.00:19.00, 2.00, 31: 33: 46: 19: , REGION, CHOKE, 19-32: 
, 15.00:20.80, 1.91, 32: 34: 39: 36: 38: , REGION, CHOKE, 32-33: 
, 15.08:22.08, 1.87, 33: 35: , , , 
, 14.50:22.50, 1.80, 34: 36: , , , 
, 14.00:23.00, 1.73, 27: 35: 33: , , CHOKE, 27-33: 
, 15.22:11.89, 1.84, 30: 40: , , , 
, 17.00:20.00, 1.00, 39: 47: 33: 46: , , CHOKE, 33-46: 
, 15.66:20.66, 1.53, 33: 38: , , , 
, 16.55:13.22, 1.34, 37: 41: , , , 
, 16.45:13.77, 1.34, 40: 42: , , , 
, 17.55:14.22, 1.34, 41: 43: 16: 46: , , CHOKE, 16-46: 
, 17.40:15.00, 1.39, 42: 44: , , , 
, 16.89:16.89, 1.83, 43: 45: , , , 
, 16.86:17.00, 1.86, 44: 46: , , , 
, 16.78:17.11, 1.84, 32: 45: 47: 42: 38: , REGION, CHOKE, 32-46: 
, 17.50:18.50, 1.32, 38: 46: , , , 
, 30.00:9.00, 1.00, 49: 52: , , , 
, 30.00:10.00, 1.00, 48: 50: 58: 59: , , CHOKE, 58-59: 
, 29.33:11.33, 1.52, 49: 51: , , , 
, 29.22:11.89, 1.83, 50: 53: , , , 
, 31.00:8.50, 1.32, 48: 58: , , , 
, 30.50:12.00, 1.80, 51: 60: , , , 
, 32.89:4.89, 1.83, 55: 61: , , , 
, 32.86:5.00, 1.86, 54: 56: 66: 61: , REGION, , 
, 33.14:6.00, 1.85, 55: 57: 58: , , CHOKE, 55-58: 
, 32.86:7.00, 1.86, 56: 58: , , , 
, 32.52:8.88, 2.18, 52: 57: 59: 56: 49: , REGION, CHOKE, 58-59: 
, 33.17:11.61, 3.28, 58: 60: 75: 49: , REGION, CHOKE, 59-75: 
, 33.00:12.00, 2.64, 53: 59: , , , 
, 33.33:4.33, 1.52, 54: 55: , REGION, CHOKE, 55-61: 
, 34.20:16.00, 1.91, 63: 76: , , , 
, 33.60:18.00, 1.39, 62: 64: , , , 
, 33.50:18.50, 1.32, 63: 65: , , , 
, 34.50:19.50, 1.32, 64: 78: 76: , , CHOKE, 76-78: 
, 35.00:5.00, 1.00, 55: 67: 72: , , CHOKE, 55-72: 
, 35.66:4.66, 1.15, 66: 68: , , , 
, 36.50:5.50, 1.32, 67: 69: , , , 
, 37.33:6.33, 1.53, 68: 70: , , , 
, 37.00:7.00, 1.73, 69: 71: , , , 
, 38.00:9.00, 2.64, 70: 72: , , , 
, 38.40:10.80, 3.70, 71: 73: 91: 66: 89: , REGION, CHOKE, 72-73: 
, 37.66:11.66, 4.04, 72: 74: 86: , REGION, CHOKE, 73-86: 
, 35.41:12.16, 3.64, 73: 75: , , CHOKE, 73-75: 
, 35.18:12.23, 3.68, 59: 74: 76: , REGION, , 
, 34.09:15.36, 2.29, 62: 75: 77: 65: , REGION, CHOKE, 75-76: 
, 35.60:17.40, 1.40, 76: 78: 80: , REGION, CHOKE, 76-77: 77-80: 
, 34.50:19.50, 1.32, 65: 77: 79: 81: , REGION, CHOKE, 77-78: 
, 36.00:20.00, 1.00, 78: 82: , , , 
, 37.20:17.80, 1.90, 77: 81: 85: 87: , REGION, CHOKE, 80-87: 
